geo_id,pop,date,case_count,hosp_count,death_count,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Seattle,,12.31.2019,,,,1,0,0
Seattle,,01.01.2020,0,0,0,2,0,0
Seattle,,01.02.2020,0,0,0,0,0,
Seattle,,01.03.2020,0,0,0,13,0,0
Seattle,,01.04.2020,0,0,0,3,1,"33,3333"
Seattle,,01.05.2020,0,0,0,3,0,0
Seattle,,01.06.2020,0,0,0,1,0,0
Seattle,,01.07.2020,0,0,0,0,0,
Seattle,,01.08.2020,0,0,0,0,0,
Seattle,,01.09.2020,0,0,0,1,0,0
Seattle,,01.10.2020,0,0,0,0,0,
Seattle,,01.11.2020,0,0,0,2,0,0
Seattle,,01.12.2020,0,0,0,1,0,0
Seattle,,01.13.2020,0,0,0,0,0,
Seattle,,01.14.2020,0,0,0,0,0,
Seattle,,01.15.2020,0,0,0,0,0,
Seattle,,01.16.2020,0,0,0,0,0,
Seattle,,01.17.2020,0,0,0,0,0,
Seattle,,01.18.2020,0,0,0,0,0,
Seattle,,01.19.2020,0,0,0,0,0,
Seattle,,01.20.2020,0,0,0,0,0,
Seattle,,01.21.2020,0,0,0,0,0,
Seattle,,01.22.2020,0,0,0,0,0,
Seattle,,01.23.2020,0,0,0,0,0,
Seattle,,01.24.2020,0,0,0,0,0,
Seattle,,01.25.2020,0,0,0,0,0,
Seattle,,01.26.2020,0,0,0,0,0,
Seattle,,01.27.2020,0,0,0,1,0,0
Seattle,,01.28.2020,0,0,0,2,0,0
Seattle,,01.29.2020,0,0,0,0,0,
Seattle,,01.30.2020,0,0,0,0,0,
Seattle,,01.31.2020,0,0,0,0,0,
Seattle,,02.01.2020,0,0,0,1,0,0
Seattle,,02.02.2020,0,0,0,0,0,
Seattle,,02.03.2020,0,0,0,0,0,
Seattle,,02.04.2020,0,0,0,0,0,
Seattle,,02.05.2020,0,0,0,1,0,0
Seattle,,02.06.2020,0,0,0,0,0,
Seattle,,02.07.2020,0,0,0,0,0,
Seattle,,02.08.2020,0,0,0,0,0,
Seattle,,02.09.2020,0,0,0,15,0,0
Seattle,,02.10.2020,0,0,0,19,0,0
Seattle,,02.11.2020,0,0,0,4,0,0
Seattle,,02.12.2020,0,0,0,58,0,0
Seattle,,02.13.2020,0,0,0,5,0,0
Seattle,,02.14.2020,0,0,0,0,0,
Seattle,,02.15.2020,0,0,0,0,0,
Seattle,,02.16.2020,0,0,0,0,0,
Seattle,,02.17.2020,0,0,0,1,0,0
Seattle,,02.18.2020,0,0,0,1,0,0
Seattle,,02.19.2020,0,0,0,0,0,
Seattle,,02.20.2020,0,0,0,1,0,0
Seattle,,02.21.2020,1,1,0,1,1,100
Seattle,,02.22.2020,1,1,0,1,1,100
Seattle,,02.23.2020,0,0,0,0,0,
Seattle,,02.24.2020,0,0,0,0,0,
Seattle,,02.25.2020,1,0,0,2,1,50
Seattle,,02.26.2020,1,0,0,1,1,100
Seattle,,02.27.2020,1,2,0,2,1,50
Seattle,,02.28.2020,1,2,0,9,1,"11,1111"
Seattle,,02.29.2020,3,0,0,11,3,"27,2727"
Seattle,,03.01.2020,6,3,0,19,6,"31,5789"
Seattle,,03.02.2020,4,2,0,30,4,"13,3333"
Seattle,,03.03.2020,4,2,0,38,4,"10,5263"
Seattle,,03.04.2020,4,3,0,79,4,"5,0633"
Seattle,,03.05.2020,3,5,0,104,3,"2,8846"
Seattle,,03.06.2020,6,2,0,89,6,"6,7416"
Seattle,,03.07.2020,4,0,0,93,4,"4,3011"
Seattle,,03.08.2020,8,2,0,202,8,"3,9604"
Seattle,,03.09.2020,12,4,1,281,12,"4,2705"
Seattle,,03.10.2020,25,7,0,371,25,"6,7385"
Seattle,,03.11.2020,18,2,1,519,18,"3,4682"
Seattle,,03.12.2020,35,8,1,690,35,"5,0725"
Seattle,,03.13.2020,40,4,0,478,40,"8,3682"
Seattle,,03.14.2020,24,3,0,285,24,"8,4211"
Seattle,,03.15.2020,16,2,0,601,16,"2,6622"
Seattle,,03.16.2020,53,7,0,731,53,"7,2503"
Seattle,,03.17.2020,50,4,4,759,50,"6,5876"
Seattle,,03.18.2020,49,4,1,734,49,"6,6757"
Seattle,,03.19.2020,52,5,1,644,52,"8,0745"
Seattle,,03.20.2020,39,3,3,346,39,"11,2717"
Seattle,,03.21.2020,20,2,1,218,20,"9,1743"
Seattle,,03.22.2020,26,5,2,700,26,"3,7143"
Seattle,,03.23.2020,61,10,2,819,61,"7,4481"
Seattle,,03.24.2020,47,4,3,703,47,"6,6856"
Seattle,,03.25.2020,54,9,4,631,54,"8,5578"
Seattle,,03.26.2020,51,5,3,649,51,"7,8582"
Seattle,,03.27.2020,46,8,3,418,46,"11,0048"
Seattle,,03.28.2020,19,11,4,259,19,"7,3359"
Seattle,,03.29.2020,26,7,0,726,26,"3,5813"
Seattle,,03.30.2020,63,9,1,751,63,"8,3888"
Seattle,,03.31.2020,42,6,2,817,42,"5,1408"
Seattle,,04.01.2020,53,7,2,751,53,"7,0573"
Seattle,,04.02.2020,49,13,1,811,49,"6,0419"
Seattle,,04.03.2020,49,9,3,605,49,"8,0992"
Seattle,,04.04.2020,22,4,4,372,22,"5,914"
Seattle,,04.05.2020,17,5,2,765,17,"2,2222"
Seattle,,04.06.2020,50,5,2,917,50,"5,4526"
Seattle,,04.07.2020,63,10,5,976,63,"6,4549"
Seattle,,04.08.2020,57,5,0,843,57,"6,7616"
Seattle,,04.09.2020,29,9,3,824,29,"3,5194"
Seattle,,04.10.2020,42,6,2,569,42,"7,3814"
Seattle,,04.11.2020,20,9,5,382,20,"5,2356"
Seattle,,04.12.2020,8,6,1,859,8,"0,9313"
Seattle,,04.13.2020,35,6,1,898,35,"3,8976"
Seattle,,04.14.2020,36,5,2,898,36,"4,0089"
Seattle,,04.15.2020,40,6,1,905,40,"4,4199"
Seattle,,04.16.2020,28,6,3,965,28,"2,9016"
Seattle,,04.17.2020,40,6,1,653,41,"6,2787"
Seattle,,04.18.2020,18,8,3,493,18,"3,6511"
Seattle,,04.19.2020,10,4,2,994,10,"1,006"
Seattle,,04.20.2020,34,3,0,859,34,"3,9581"
Seattle,,04.21.2020,31,7,5,1028,31,"3,0156"
Seattle,,04.22.2020,24,5,1,979,23,"2,3493"
Seattle,,04.23.2020,37,3,1,1057,37,"3,5005"
Seattle,,04.24.2020,18,6,1,819,18,"2,1978"
Seattle,,04.25.2020,18,8,0,523,18,"3,4417"
Seattle,,04.26.2020,23,7,2,879,23,"2,6166"
Seattle,,04.27.2020,35,1,0,1235,35,"2,834"
Seattle,,04.28.2020,16,6,0,1298,16,"1,2327"
Seattle,,04.29.2020,27,0,1,1059,27,"2,5496"
Seattle,,04.30.2020,21,3,2,1096,21,"1,9161"
Seattle,,05.01.2020,44,1,2,692,44,"6,3584"
Seattle,,05.02.2020,13,3,2,450,13,"2,8889"
Seattle,,05.03.2020,4,3,0,995,4,"0,402"
Seattle,,05.04.2020,27,5,4,1445,27,"1,8685"
Seattle,,05.05.2020,15,4,1,1096,15,"1,3686"
Seattle,,05.06.2020,22,1,2,893,22,"2,4636"
Seattle,,05.07.2020,12,3,3,1047,12,"1,1461"
Seattle,,05.08.2020,21,4,0,604,21,"3,4768"
Seattle,,05.09.2020,15,5,2,277,15,"5,4152"
Seattle,,05.10.2020,6,3,3,920,6,"0,6522"
Seattle,,05.11.2020,11,3,0,982,11,"1,1202"
Seattle,,05.12.2020,15,3,1,1007,15,"1,4896"
Seattle,,05.13.2020,14,2,0,1277,14,"1,0963"
Seattle,,05.14.2020,17,1,1,1132,17,"1,5018"
Seattle,,05.15.2020,10,2,0,666,10,"1,5015"
Seattle,,05.16.2020,5,2,1,424,5,"1,1792"
Seattle,,05.17.2020,4,0,1,1168,4,"0,3425"
Seattle,,05.18.2020,15,1,0,1014,15,"1,4793"
Seattle,,05.19.2020,2,1,2,989,2,"0,2022"
Seattle,,05.20.2020,11,2,1,818,11,"1,3447"
Seattle,,05.21.2020,5,2,0,693,4,"0,5772"
Seattle,,05.22.2020,14,6,0,513,14,"2,729"
Seattle,,05.23.2020,4,0,0,399,4,"1,0025"
Seattle,,05.24.2020,3,1,1,354,3,"0,8475"
Seattle,,05.25.2020,4,2,1,930,4,"0,4301"
Seattle,,05.26.2020,13,1,1,1170,13,"1,1111"
Seattle,,05.27.2020,16,1,2,869,16,"1,8412"
Seattle,,05.28.2020,21,0,1,822,21,"2,5547"
Seattle,,05.29.2020,14,2,0,700,14,2
Seattle,,05.30.2020,7,0,1,436,7,"1,6055"
Seattle,,05.31.2020,0,1,0,958,0,0
Seattle,,06.01.2020,6,1,1,1027,6,"0,5842"
Seattle,,06.02.2020,9,0,1,1119,8,"0,7149"
Seattle,,06.03.2020,14,3,1,972,14,"1,4403"
Seattle,,06.04.2020,3,1,1,1203,3,"0,2494"
Seattle,,06.05.2020,11,0,0,1034,11,"1,0638"
Seattle,,06.06.2020,11,1,1,550,11,2
Seattle,,06.07.2020,3,1,0,1737,3,"0,1727"
Seattle,,06.08.2020,18,0,1,1912,18,"0,9414"
Seattle,,06.09.2020,13,1,0,2304,13,"0,5642"
Seattle,,06.10.2020,15,0,0,2178,15,"0,6887"
Seattle,,06.11.2020,15,0,0,2063,15,"0,7271"
Seattle,,06.12.2020,20,0,1,2016,20,"0,9921"
Seattle,,06.13.2020,11,0,0,648,11,"1,6975"
Seattle,,06.14.2020,7,0,1,2350,7,"0,2979"
Seattle,,06.15.2020,20,1,0,2524,20,"0,7924"
Seattle,,06.16.2020,35,0,0,2669,35,"1,3114"
Seattle,,06.17.2020,33,1,0,2391,33,"1,3802"
Seattle,,06.18.2020,14,2,0,2399,14,"0,5836"
Seattle,,06.19.2020,25,1,0,2155,25,"1,1601"
Seattle,,06.20.2020,16,2,0,736,16,"2,1739"
Seattle,,06.21.2020,10,0,1,2324,10,"0,4303"
Seattle,,06.22.2020,46,2,0,2483,46,"1,8526"
Seattle,,06.23.2020,37,3,1,2918,37,"1,268"
Seattle,,06.24.2020,48,1,0,2387,48,"2,0109"
Seattle,,06.25.2020,40,2,0,2733,40,"1,4636"
Seattle,,06.26.2020,58,1,0,2583,58,"2,2455"
Seattle,,06.27.2020,72,1,0,939,72,"7,6677"
Seattle,,06.28.2020,10,1,0,3494,10,"0,2862"
Seattle,,06.29.2020,121,3,0,4116,120,"2,9155"
Seattle,,06.30.2020,78,0,0,4058,78,"1,9221"
Seattle,,07.01.2020,90,1,0,3531,90,"2,5489"
Seattle,,07.02.2020,53,0,0,2829,53,"1,8735"
Seattle,,07.03.2020,44,3,1,933,43,"4,6088"
Seattle,,07.04.2020,9,1,0,732,9,"1,2295"
Seattle,,07.05.2020,11,1,0,3349,11,"0,3285"
Seattle,,07.06.2020,53,2,0,3673,52,"1,4157"
Seattle,,07.07.2020,48,6,1,3205,48,"1,4977"
Seattle,,07.08.2020,47,3,2,2482,47,"1,8936"
Seattle,,07.09.2020,56,0,1,2887,56,"1,9397"
Seattle,,07.10.2020,49,2,0,2952,49,"1,6599"
Seattle,,07.11.2020,34,2,0,1035,34,"3,285"
Seattle,,07.12.2020,12,0,0,3522,12,"0,3407"
Seattle,,07.13.2020,61,4,0,3829,60,"1,567"
Seattle,,07.14.2020,52,6,2,4011,52,"1,2964"
Seattle,,07.15.2020,64,0,0,3524,58,"1,6459"
Seattle,,07.16.2020,46,3,0,3529,46,"1,3035"
Seattle,,07.17.2020,33,1,0,2737,33,"1,2057"
Seattle,,07.18.2020,38,2,0,925,38,"4,1081"
Seattle,,07.19.2020,13,1,2,3372,13,"0,3855"
Seattle,,07.20.2020,47,4,1,3651,47,"1,2873"
Seattle,,07.21.2020,65,4,0,3741,65,"1,7375"
Seattle,,07.22.2020,60,2,1,3247,56,"1,7247"
Seattle,,07.23.2020,35,0,1,3260,34,"1,0429"
Seattle,,07.24.2020,36,3,0,2782,35,"1,2581"
Seattle,,07.25.2020,22,2,1,842,22,"2,6128"
Seattle,,07.26.2020,17,3,0,3378,17,"0,5033"
Seattle,,07.27.2020,39,4,0,3610,39,"1,0803"
Seattle,,07.28.2020,29,1,0,3444,29,"0,842"
Seattle,,07.29.2020,40,3,1,3369,38,"1,1279"
Seattle,,07.30.2020,29,3,0,3338,29,"0,8688"
Seattle,,07.31.2020,41,5,0,2729,39,"1,4291"
Seattle,,08.01.2020,19,2,0,875,19,"2,1714"
Seattle,,08.02.2020,7,0,1,3688,8,"0,2169"
Seattle,,08.03.2020,44,2,1,3776,43,"1,1388"
Seattle,,08.04.2020,37,2,1,3567,37,"1,0373"
Seattle,,08.05.2020,35,1,1,3468,34,"0,9804"
Seattle,,08.06.2020,46,2,0,3603,45,"1,249"
Seattle,,08.07.2020,46,3,2,3216,45,"1,3993"
Seattle,,08.08.2020,24,2,0,1007,24,"2,3833"
Seattle,,08.09.2020,8,2,1,4257,8,"0,1879"
Seattle,,08.10.2020,59,3,2,3999,59,"1,4754"
Seattle,,08.11.2020,18,2,0,4385,18,"0,4105"
Seattle,,08.12.2020,41,0,2,4254,39,"0,9168"
Seattle,,08.13.2020,29,4,0,3845,27,"0,7022"
Seattle,,08.14.2020,35,5,2,2899,34,"1,1728"
Seattle,,08.15.2020,29,1,1,953,29,"3,043"
Seattle,,08.16.2020,4,2,0,4119,4,"0,0971"
Seattle,,08.17.2020,31,3,1,3918,30,"0,7657"
Seattle,,08.18.2020,14,3,0,4481,14,"0,3124"
Seattle,,08.19.2020,30,1,0,3707,29,"0,7823"
Seattle,,08.20.2020,14,0,0,3382,14,"0,414"
Seattle,,08.21.2020,22,2,0,2664,22,"0,8258"
Seattle,,08.22.2020,7,1,1,875,7,"0,8"
Seattle,,08.23.2020,7,2,0,4196,7,"0,1668"
Seattle,,08.24.2020,36,3,0,3962,35,"0,8834"
Seattle,,08.25.2020,36,0,2,4012,35,"0,8724"
Seattle,,08.26.2020,33,0,0,3493,33,"0,9447"
Seattle,,08.27.2020,21,2,0,3520,21,"0,5966"
Seattle,,08.28.2020,30,0,0,2713,29,"1,0689"
Seattle,,08.29.2020,20,0,0,938,20,"2,1322"
Seattle,,08.30.2020,1,0,0,4469,1,"0,0224"
Seattle,,08.31.2020,38,0,0,4516,38,"0,8415"
Seattle,,09.01.2020,27,3,0,4433,26,"0,5865"
Seattle,,09.02.2020,29,1,1,3802,26,"0,6839"
Seattle,,09.03.2020,22,1,1,3399,22,"0,6472"
Seattle,,09.04.2020,14,0,0,2727,14,"0,5134"
Seattle,,09.05.2020,18,0,0,1045,18,"1,7225"
Seattle,,09.06.2020,3,1,0,933,3,"0,3215"
Seattle,,09.07.2020,10,0,1,4685,10,"0,2134"
Seattle,,09.08.2020,26,0,0,4828,26,"0,5385"
Seattle,,09.09.2020,39,2,0,3813,38,"0,9966"
Seattle,,09.10.2020,31,2,0,3282,30,"0,9141"
Seattle,,09.11.2020,21,0,0,2559,21,"0,8206"
Seattle,,09.12.2020,10,0,0,921,10,"1,0858"
Seattle,,09.13.2020,5,0,0,2106,5,"0,2374"
Seattle,,09.14.2020,23,1,0,4347,23,"0,5291"
Seattle,,09.15.2020,16,0,0,4223,16,"0,3789"
Seattle,,09.16.2020,34,0,0,3864,32,"0,8282"
Seattle,,09.17.2020,26,0,0,3274,26,"0,7941"
Seattle,,09.18.2020,26,0,0,2912,25,"0,8585"
Seattle,,09.19.2020,16,1,0,1355,16,"1,1808"
Seattle,,09.20.2020,3,1,0,4608,3,"0,0651"
Seattle,,09.21.2020,43,1,0,4609,43,"0,933"
Seattle,,09.22.2020,21,2,0,4315,21,"0,4867"
Seattle,,09.23.2020,22,0,0,3822,20,"0,5233"
Seattle,,09.24.2020,34,4,1,3939,34,"0,8632"
Seattle,,09.25.2020,23,1,0,3152,23,"0,7297"
Seattle,,09.26.2020,23,0,0,1360,23,"1,6912"
Seattle,,09.27.2020,8,4,0,4790,8,"0,167"
Seattle,,09.28.2020,91,1,0,4844,90,"1,858"
Seattle,,09.29.2020,57,3,0,4981,57,"1,1443"
Seattle,,09.30.2020,51,1,0,4353,49,"1,1257"
Seattle,,10.01.2020,52,2,3,4707,52,"1,1047"
Seattle,,10.02.2020,48,0,1,4143,47,"1,1344"
Seattle,,10.03.2020,30,2,0,1815,30,"1,6529"
Seattle,,10.04.2020,10,0,0,6585,10,"0,1519"
Seattle,,10.05.2020,49,1,0,6378,49,"0,7683"
Seattle,,10.06.2020,43,0,3,6652,42,"0,6314"
Seattle,,10.07.2020,50,0,0,5228,49,"0,9373"
Seattle,,10.08.2020,44,0,0,4683,42,"0,8969"
Seattle,,10.09.2020,39,0,0,3926,37,"0,9424"
Seattle,,10.10.2020,20,0,0,1502,20,"1,3316"
Seattle,,10.11.2020,10,2,0,5415,10,"0,1847"
Seattle,,10.12.2020,37,1,0,5794,37,"0,6386"
Seattle,,10.13.2020,37,1,0,5900,37,"0,6271"
Seattle,,10.14.2020,48,3,0,5276,47,"0,8908"
Seattle,,10.15.2020,45,1,0,4932,45,"0,9124"
Seattle,,10.16.2020,32,2,0,3838,31,"0,8077"
Seattle,,10.17.2020,16,3,0,1382,16,"1,1577"
Seattle,,10.18.2020,9,2,1,5487,9,"0,164"
Seattle,,10.19.2020,43,2,0,6344,42,"0,662"
Seattle,,10.20.2020,71,1,0,5931,71,"1,1971"
Seattle,,10.21.2020,49,0,1,5205,48,"0,9222"
Seattle,,10.22.2020,48,0,0,4652,48,"1,0318"
Seattle,,10.23.2020,44,2,0,3786,43,"1,1358"
Seattle,,10.24.2020,47,2,0,1441,47,"3,2616"
Seattle,,10.25.2020,15,0,0,6064,15,"0,2474"
Seattle,,10.26.2020,93,4,0,6456,93,"1,4405"
Seattle,,10.27.2020,81,2,0,7006,81,"1,1562"
Seattle,,10.28.2020,79,1,1,6487,79,"1,2178"
Seattle,,10.29.2020,119,3,1,5376,118,"2,1949"
Seattle,,10.30.2020,94,1,0,4070,89,"2,1867"
Seattle,,10.31.2020,85,1,0,1526,85,"5,5701"
Seattle,,11.01.2020,11,3,0,6977,11,"0,1577"
Seattle,,11.02.2020,135,6,0,6085,135,"2,2186"
Seattle,,11.03.2020,123,2,0,6300,124,"1,9683"
Seattle,,11.04.2020,189,3,1,6561,184,"2,8045"
Seattle,,11.05.2020,133,1,0,5852,133,"2,2727"
Seattle,,11.06.2020,134,7,0,4936,134,"2,7147"
Seattle,,11.07.2020,116,6,0,1681,116,"6,9007"
Seattle,,11.08.2020,21,6,1,6884,21,"0,3051"
Seattle,,11.09.2020,199,7,2,7793,197,"2,5279"
Seattle,,11.10.2020,148,5,0,7194,145,"2,0156"
Seattle,,11.11.2020,161,5,0,7221,161,"2,2296"
Seattle,,11.12.2020,168,2,0,7187,168,"2,3376"
Seattle,,11.13.2020,205,12,0,5832,198,"3,3951"
Seattle,,11.14.2020,177,6,2,2076,177,"8,526"
Seattle,,11.15.2020,31,3,1,7865,31,"0,3942"
Seattle,,11.16.2020,229,5,2,9602,227,"2,3641"
Seattle,,11.17.2020,222,7,1,9596,221,"2,303"
Seattle,,11.18.2020,201,12,1,9209,197,"2,1392"
Seattle,,11.19.2020,226,5,1,9491,222,"2,3391"
Seattle,,11.20.2020,178,3,1,8770,178,"2,0296"
Seattle,,11.21.2020,174,4,3,2757,174,"6,3112"
Seattle,,11.22.2020,54,8,1,10206,53,"0,5193"
Seattle,,11.23.2020,223,6,1,10182,222,"2,1803"
Seattle,,11.24.2020,208,3,0,6591,209,"3,171"
Seattle,,11.25.2020,227,9,0,1216,226,"18,5855"
Seattle,,11.26.2020,25,4,2,4786,25,"0,5224"
Seattle,,11.27.2020,208,8,1,4936,208,"4,2139"
Seattle,,11.28.2020,131,6,1,1957,131,"6,6939"
Seattle,,11.29.2020,27,6,0,6660,27,"0,4054"
Seattle,,11.30.2020,296,12,5,6686,289,"4,3225"
Seattle,,12.01.2020,217,7,1,7065,217,"3,0715"
Seattle,,12.02.2020,173,10,1,6884,168,"2,4404"
Seattle,,12.03.2020,190,8,6,6850,184,"2,6861"
Seattle,,12.04.2020,194,8,3,5583,192,"3,439"
Seattle,,12.05.2020,133,9,1,1807,130,"7,1942"
Seattle,,12.06.2020,21,6,2,6732,20,"0,2971"
Seattle,,12.07.2020,241,6,4,7326,237,"3,2351"
Seattle,,12.08.2020,174,3,0,6549,175,"2,6722"
Seattle,,12.09.2020,131,13,4,6037,129,"2,1368"
Seattle,,12.10.2020,127,8,4,6249,123,"1,9683"
Seattle,,12.11.2020,165,6,4,5044,163,"3,2316"
Seattle,,12.12.2020,109,4,2,1968,107,"5,437"
Seattle,,12.13.2020,31,12,4,7529,31,"0,4117"
Seattle,,12.14.2020,174,8,3,8007,167,"2,0857"
Seattle,,12.15.2020,152,5,2,8063,148,"1,8355"
Seattle,,12.16.2020,150,7,6,7685,139,"1,8087"
Seattle,,12.17.2020,120,9,3,8183,113,"1,3809"
Seattle,,12.18.2020,129,4,1,6685,122,"1,825"
Seattle,,12.19.2020,94,9,3,1936,94,"4,8554"
Seattle,,12.20.2020,30,4,1,9478,26,"0,2743"
Seattle,,12.21.2020,168,6,5,9305,166,"1,784"
Seattle,,12.22.2020,138,7,5,7150,134,"1,8741"
Seattle,,12.23.2020,128,8,3,2845,115,"4,0422"
Seattle,,12.24.2020,69,8,3,587,59,"10,0511"
Seattle,,12.25.2020,11,7,2,4446,9,"0,2024"
Seattle,,12.26.2020,139,8,0,1804,133,"7,3725"
Seattle,,12.27.2020,42,3,3,8109,41,"0,5056"
Seattle,,12.28.2020,202,7,2,8338,198,"2,3747"
Seattle,,12.29.2020,160,6,3,7975,156,"1,9561"
Seattle,,12.30.2020,156,8,4,5695,151,"2,6514"
Seattle,,12.31.2020,151,7,2,1350,150,"11,1111"
Seattle,,01.01.2021,33,3,1,5987,24,"0,4009"
Seattle,,01.02.2021,194,1,1,2663,183,"6,8719"
Seattle,,01.03.2021,47,5,2,8516,44,"0,5167"
Seattle,,01.04.2021,286,7,2,8091,280,"3,4606"
Seattle,,01.05.2021,233,5,1,8118,216,"2,6608"
Seattle,,01.06.2021,194,8,0,6748,181,"2,6823"
Seattle,,01.07.2021,169,2,2,6775,166,"2,4502"
Seattle,,01.08.2021,140,6,0,5021,137,"2,7285"
Seattle,,01.09.2021,94,3,1,1850,92,"4,973"
Seattle,,01.10.2021,22,5,0,6782,20,"0,2949"
Seattle,,01.11.2021,198,6,3,7201,196,"2,7218"
Seattle,,01.12.2021,156,3,2,7151,153,"2,1396"
Seattle,,01.13.2021,147,3,2,6368,141,"2,2142"
Seattle,,01.14.2021,103,4,3,5819,103,"1,7701"
Seattle,,01.15.2021,125,3,2,4306,121,"2,81"
Seattle,,01.16.2021,57,3,3,1732,55,"3,1755"
Seattle,,01.17.2021,26,3,2,5258,26,"0,4945"
Seattle,,01.18.2021,124,5,0,6798,124,"1,8241"
Seattle,,01.19.2021,82,4,1,6696,79,"1,1798"
Seattle,,01.20.2021,95,6,1,5812,92,"1,5829"
Seattle,,01.21.2021,96,2,4,5351,94,"1,7567"
Seattle,,01.22.2021,96,3,2,4071,94,"2,309"
Seattle,,01.23.2021,61,1,3,1542,61,"3,9559"
Seattle,,01.24.2021,15,3,2,6257,12,"0,1918"
Seattle,,01.25.2021,92,4,1,6786,87,"1,2821"
Seattle,,01.26.2021,69,4,1,6647,63,"0,9478"
Seattle,,01.27.2021,85,3,1,6113,81,"1,325"
Seattle,,01.28.2021,54,4,0,5098,49,"0,9612"
Seattle,,01.29.2021,64,4,3,3705,61,"1,6464"
Seattle,,01.30.2021,60,2,1,1502,57,"3,7949"
Seattle,,01.31.2021,23,2,0,6299,13,"0,2064"
Seattle,,02.01.2021,74,4,1,6335,71,"1,1208"
Seattle,,02.02.2021,52,3,1,6608,49,"0,7415"
Seattle,,02.03.2021,84,1,1,5695,79,"1,3872"
Seattle,,02.04.2021,48,1,0,5338,47,"0,8805"
Seattle,,02.05.2021,50,3,1,3713,48,"1,2928"
Seattle,,02.06.2021,32,2,1,1389,28,"2,0158"
Seattle,,02.07.2021,9,2,0,6110,8,"0,1309"
Seattle,,02.08.2021,65,2,0,6728,61,"0,9067"
Seattle,,02.09.2021,58,2,0,6769,54,"0,7978"
Seattle,,02.10.2021,53,1,2,5884,50,"0,8498"
Seattle,,02.11.2021,48,2,0,4890,45,"0,9202"
Seattle,,02.12.2021,54,0,1,1521,48,"3,1558"
Seattle,,02.13.2021,9,4,1,801,8,"0,9988"
Seattle,,02.14.2021,5,1,0,3469,5,"0,1441"
Seattle,,02.15.2021,51,2,1,5997,51,"0,8504"
Seattle,,02.16.2021,51,2,0,5698,49,"0,86"
Seattle,,02.17.2021,48,1,1,4728,47,"0,9941"
Seattle,,02.18.2021,28,3,0,4397,25,"0,5686"
Seattle,,02.19.2021,36,2,0,3307,33,"0,9979"
Seattle,,02.20.2021,24,6,3,1471,23,"1,5636"
Seattle,,02.21.2021,18,3,1,5825,16,"0,2747"
Seattle,,02.22.2021,52,2,2,6165,42,"0,6813"
Seattle,,02.23.2021,40,1,0,6377,38,"0,5959"
Seattle,,02.24.2021,36,0,1,5322,36,"0,6764"
Seattle,,02.25.2021,39,2,0,4667,37,"0,7928"
Seattle,,02.26.2021,36,0,2,2996,35,"1,1682"
Seattle,,02.27.2021,23,1,2,1229,21,"1,7087"
Seattle,,02.28.2021,8,0,0,5233,6,"0,1147"
Seattle,,03.01.2021,49,1,0,5732,44,"0,7676"
Seattle,,03.02.2021,39,0,0,6022,38,"0,631"
Seattle,,03.03.2021,39,1,0,5017,37,"0,7375"
Seattle,,03.04.2021,44,1,0,4821,40,"0,8297"
Seattle,,03.05.2021,38,0,1,2918,34,"1,1652"
Seattle,,03.06.2021,22,0,1,1244,18,"1,4469"
Seattle,,03.07.2021,8,2,0,5351,7,"0,1308"
Seattle,,03.08.2021,53,0,1,5413,51,"0,9422"
Seattle,,03.09.2021,35,0,0,5694,34,"0,5971"
Seattle,,03.10.2021,47,2,0,4623,44,"0,9518"
Seattle,,03.11.2021,45,0,0,4568,44,"0,9632"
Seattle,,03.12.2021,32,3,0,2879,29,"1,0073"
Seattle,,03.13.2021,20,0,1,1174,19,"1,6184"
Seattle,,03.14.2021,12,2,0,5141,12,"0,2334"
Seattle,,03.15.2021,49,1,2,5271,47,"0,8917"
Seattle,,03.16.2021,50,1,0,5801,45,"0,7757"
Seattle,,03.17.2021,45,0,0,4638,42,"0,9056"
Seattle,,03.18.2021,52,2,0,4679,44,"0,9404"
Seattle,,03.19.2021,49,2,1,3111,44,"1,4143"
Seattle,,03.20.2021,35,1,1,1194,30,"2,5126"
Seattle,,03.21.2021,16,3,0,4741,13,"0,2742"
Seattle,,03.22.2021,88,1,0,4691,81,"1,7267"
Seattle,,03.23.2021,89,1,1,4928,84,"1,7045"
Seattle,,03.24.2021,102,3,0,4295,94,"2,1886"
Seattle,,03.25.2021,87,2,0,4530,78,"1,7219"
Seattle,,03.26.2021,84,0,1,3224,74,"2,2953"
Seattle,,03.27.2021,52,2,0,1323,49,"3,7037"
Seattle,,03.28.2021,23,5,0,5729,13,"0,2269"
Seattle,,03.29.2021,111,0,0,5757,104,"1,8065"
Seattle,,03.30.2021,93,1,0,5366,86,"1,6027"
Seattle,,03.31.2021,80,2,1,4666,75,"1,6074"
Seattle,,04.01.2021,84,5,0,4283,73,"1,7044"
Seattle,,04.02.2021,85,1,0,3224,79,"2,4504"
Seattle,,04.03.2021,64,4,0,1181,58,"4,9111"
Seattle,,04.04.2021,16,1,1,5090,14,"0,275"
Seattle,,04.05.2021,129,7,0,5923,117,"1,9754"
Seattle,,04.06.2021,103,5,1,5705,89,"1,56"
Seattle,,04.07.2021,100,1,0,5059,91,"1,7988"
Seattle,,04.08.2021,78,2,0,4450,71,"1,5955"
Seattle,,04.09.2021,82,4,1,3133,70,"2,2343"
